gene_name	length
SEC61G	1842
LANCL2	5235
FIGNL1	5034
DDC	3136
FTHL17	813
GRSF1	7785
ENAM	6522
JCHAIN	1680
ANKRD17	12042
UTP3	2073
ITGB4	6761
WBP2	5399
H3F3B	6134
UNK	5575
TRIM47	3142
ZRANB2	4993
EIF5A	2815
KDM6B	7258
CLEC10A	2469
SLC52A1	3934
GUCY2D	4040
GPS2	3089
XAF1	6615
DLG4	10317
RIDA	1567
VPS13B	16716
RGS22	6363
MATN2	6933
REEP2	3284
PCBD2	7171
SDF2	3332
FLOT2	3336
ERAL1	2318
PRMT7	9458
NIP7	4749
TERF2	5621
VPS4A	5670
MTSS1L	4999
HSPA12B	3151
ANKEF1	5815
SCP2D1	667
PCED1A	2341
SNAP25	3357
BTBD3	6228
PCNA	1471
NXT1	1123
POLR3F	2928
RIN2	8273
PTPRA	4469
SSTR4	1427
DAP3	4588
RHBG	3383
KHDC4	5635
ATP1A4	6284
NES	5558
BCAN	4931
CRP	2015
ARHGEF11	8950
RAB25	1699
HAPLN2	2241
APCS	926
FCRL2	5058
DCAF8	7587
SYT11	5240
IGHMBP2	6465
ACY3	1300
ALDH3B2	3235
TESMIN	5833
MMACHC	5296
DPH2	2930
TOE1	2742
NASP	8304
MUTYH	3909
CTNNBL1	4148
LPIN3	4568
ZSWIM3	2773
RBM38	2686
VSTM2L	1959
OSER1	1712
SERINC3	4683
PPP1R3D	3630
AL139352.1	1416
DMGDH	5254
BHMT2	3182
AP3B1	7310
ZBED3	6514
PATJ	11990
KANK4	5980
ANGPTL3	3250
SYT4	4437
SLC14A2	5409
FBXO44	3527
CPLANE2	1545
CASP9	5269
NMUR2	2345
DCTN4	6417
PDE6A	7415
ATP8A2	10415
MTUS2	8445
ZMYM5	3713
USPL1	5125
XPO4	10500
TPTE2	2287
POMP	1428
CDK8	3538
ALOX5AP	1715
HMGB1P5	1111
WASF3	5162
RNF17	5634
GPR12	5298
CHRM3	12170
MYH8	6041
MYH10	9011
PEMT	1720
SCO1	10325
MPRIP	18153
CHI3L1	3408
MYBPH	1805
PIK3C2B	9414
DSTYK	8339
CHIT1	7730
SLC41A1	6357
LGR6	4583
TMCC2	5592
DCLK1	14375
CCNA1	2400
COG6	8051
SPART	6504
RXFP2	3319
EPSTI1	4924
TRPC4	4205
POSTN	5464
RFXAP	2306
TPT1	7269
GPALPP1	10842
STOML3	2205
KL	5056
RFC3	2874
STARD13	8388
IRS4	3928
MORC4	6055
BEX2	1176
RNF128	3432
GNG5P2	207
TBC1D8B	9503
TCEAL4	2518
BEX1	864
FAM104A	3162
SLC39A11	5583
EPHB2	12516
SRRM1	8168
BTBD2	5944
PRAM1	3763
KMT5C	4775
ZNF414	2758
PDE6B	5086
HSPBP1	2159
CSNK1G2	3804
SLF1	7185
CNDP2	11848
MACROD1	2089
WDR74	4247
LGALS12	2270
RTN3	5792
RARRES3	1299
HRASLS2	742
MYH11	16104
FOPNL	2391
MED10	1880
PDZD2	15642
MORC2	6258
LARGE1	10687
GSTT2B	1099
MYO18B	9706
SLC2A11	8890
C1QTNF6	7143
GGT2	2367
FAM83F	16389
SEC14L4	2624
ZDHHC8P1	3269
GIMAP6	3913
GIMAP4	2193
ADCK2	2913
MKRN1	5869
AGAP3	11032
KRBA1	5337
ZNF767P	4012
ACTR3B	6024
NTS	1555
BTG1	4854
LRRIQ1	8793
C12orf29	6454
ATP13A3	13254
SFTPD	1321
DYDC2	2465
TMEM254	2996
TMTC1	14636
KRAS	7302
IPO8	6926
LARS	8118
SPINK5	4381
IMPA1	3720
LRRCC1	5065
E2F5	5928
CA1	4068
CCDC59	3784
SWAP70	7190
ARNTL	6726
LYVE1	3515
AMPD3	6793
SBF2	16767
MICAL2	20191
RRAS2	3453
HSD17B4	10664
ZFC3H1	9670
TEX15	11864
SARAF	2990
RNF122	1868
DUSP26	2052
DPF2	7715
MEN1	4246
ERG28	2633
GSC	1264
DGLUCY	7212
UNC79	12513
NUMB	9546
CATSPERB	5635
VRTN	3736
COX16	1863
TTC9	5217
MED6	4219
EIF2S1	5651
ADAM20	2795
LOXL2	5707
ELP3	5390
PEBP4	1329
ADAMDEC1	2438
CTIF	8100
MRO	5525
MBD2	5810
IER3IP1	4243
MRPS36	1530
CCNB1	2558
CDK7	2416
CD180	5668
IRAK2	3483
CAMK1	2720
THUMPD3	5365
VHL	4213
BHLHE40	3837
ARL8B	3576
EDEM1	6758
CNTN6	5589
CHL1	11861
MEIS2	10798
DPH6	9345
KATNBL1	7311
EMC7	1538
TRPM1	7454
GNAT2	1381
GSTM1	2512
PRPF38B	5817
REG4	3493
TSPAN2	3410
TSHB	537
GSTM5	6061
GSTM3	4750
SYT6	5104
VAV3	7271
CHIA	4632
PSRC1	2855
HMGCS2	2571
PTPN22	4503
SORT1	9160
WNT2B	12561
PTGFRN	6352
LAMTOR5	2388
ADAM30	2963
NOTCH2	16807
TRIM45	4368
CEPT1	8413
CD101	3828
VTCN1	3027
NGF	1047
AP4B1	5369
NAPG	5586
SPIRE1	6532
PPHLN1	12155
FKBP11	4957
ARF3	5002
TMEM106C	3475
SLC38A2	6602
PLEKHA8P1	2320
YWHAQ	2713
KIDINS220	15362
GRHL1	7952
ROCK2	10145
RSAD2	4834
MYCN	2602
LPIN1	11861
CMPK2	4302
IAH1	5908
LDHA	6210
SAA2	2227
ANO3	7700
IL6ST	9292
FST	2969
CFHR4	2476
NAV1	22453
CDC73	10695
TIMM17A	3513
CRB1	12721
CFHR5	2810
ERN2	4998
RPS15A	6679
RAX	3725
NARS	4089
GRP	851
RELCH	10690
FBH1	6676
RBM17	6419
IL2RA	3962
ANKRD16	3059
ECHDC3	2185
IL15RA	3634
CCNH	6070
HRH4	3668
TMEM241	5193
KCTD1	8882
CABLES1	6654
DOCK2	13210
EMP1	7838
SOX5	10445
RERG	4157
SLCO1B1	2229
KLRD1	17404
KLRC1	2698
SPX	7231
PRH2	757
LRP4	8597
MYBPC3	4280
DDB2	4897
ACP2	3484
USP26	4145
RTL8C	1181
RAB33A	1258
SOX3	2132
RBMX2	2491
STK26	3354
FOLH1B	2495
PIWIL4	4558
MTNR1B	1956
PUM1	6621
SPOCD1	7085
YARS	8212
PHC2	4975
CDCA8	2469
GNL2	5745
AGO4	7267
HOOK1	6758
CYP2J2	2990
BTF3L4	6022
TUT4	16199
PRPF38A	5658
DSC2	12495
DSG3	5525
RNF138	3795
ELP2	11068
DSG1	5252
DSC3	7056
DSC1	4271
DTNA	12634
FHOD3	7965
TPGS2	10571
DAGLA	5757
SLC43A3	4517
TIMM10	777
GIF	2409
DHX34	5696
APLNR	3738
FADS2	11026
TMEM258	3068
TCN1	1586
C5AR2	6802
TMEM165	7045
CLOCK	11762
PDGFRA	9732
GGACT	3477
COL4A2	19293
CLDN10	3380
DZIP1	8470
UBAC2	4603
ARGLU1	5810
BIVM	5461
ERCC5	8242
TPP2	6752
KDELC1	2367
CARS2	10460
ARHGAP32	12841
STT3A	7393
ADAMTS8	4523
ACRV1	2212
ETS1	7149
SLC37A2	6371
KLB	6082
TMED7	3894
APC	12440
NREP	9337
WDR36	7656
OSTF1	1319
RFK	3877
UBQLN1	7117
NAA35	3641
C9orf40	2327
ANXA1	4561
CTSL	2366
CEMIP2	9625
AGTPBP1	4939
GOLM1	4233
FAM189A2	9552
PSAT1	2188
ISCA1	3251
ADAM19	7704
HAVCR2	3804
CCNJL	9209
TAOK3	10570
USP30	5135
SDS	3006
MSI1	3090
HNF1A	5028
FBXO21	6949
TBX3	5950
OASL	3517
HRK	6853
RNFT2	6487
P2RX4	8159
BICDL1	5484
DTX1	4387
TRAFD1	3940
DMTF1	9417
OCM2	833
TMEM243	3271
CCDC146	4457
TMEM60	1023
CD36	10880
UGT2A3	3062
CSN2	1066
UGT2B28	1833
PNPLA8	5668
HILPDA	2070
FAM71F1	2521
RINT1	3655
SRPK2	6341
KCP	8259
TES	4280
MDFIC	5252
MTO1	12071
ADGRB3	6490
ANKRD6	8329
HTR1B	2021
KHDC1	3350
CEP162	5474
SYNCRIP	8205
SNX14	7105
NT5E	4533
MRAP2	2153
EPHA7	7456
AKIRIN2	1999
ORC3	3689
LCA5	5964
MAP3K7	7227
CGA	2284
GJA10	2408
PRR5L	6616
LMO2	3109
PHF21A	11190
NAT10	5242
EHF	4386
ELF5	4494
PRRG4	5530
CAPRIN1	7689
ATP5MC2	3991
DNAJC14	4192
CD63	2633
PRPH	4353
AVIL	5889
AMHR2	3518
LACRT	882
GDF11	8657
GLS2	4141
ITGA7	6373
TESPA1	5025
FAM186B	4756
RDH5	2983
AGAP2	6728
BLOC1S1	1656
KRT85	2713
CDK4	3168
PPP1R1A	3982
TROAP	3954
TSPAN31	5385
B4GALNT1	8003
TFCP2	3827
COQ10A	3243
FAIM2	6057
PAN2	7288
ESPL1	8890
KRT87P	1778
KRT7	4093
ZC3H10	8464
HNRNPA1	5093
SLC26A10	4276
ACVR1B	5690
OS9	5169
MIP	3547
KCNH3	4340
LTV1	1847
MAP7	5447
CD164	7206
AFG1L	8450
NHSL1	8741
AHI1	8705
HEY2	2741
PKIB	3432
TAAR5	1014
NMBR	1576
SMPD2	2014
MICAL1	7056
REPS1	9602
STX11	1926
TEC	4030
PRADC1	1407
SEMA4F	6227
CCT7	3591
EGR4	2377
RAB11FIP5	7058
SMYD5	3380
DYSF	8386
CCDC142	4897
EMX1	5516
KCNMB4	4874
USP15	19418
GNS	6284
CPM	7535
MDM2	13284
KLHL36	9995
BCO1	2930
MPHOSPH6	2190
CHST5	3322
KIAA0513	8837
DYNC1LI2	8278
FBXL8	3130
FHOD1	5407
CCDC102A	2582
SLC9A5	5419
AGT	2291
ZNF670-ZNF695	3197
PCNX2	13815
KCNK1	3627
URB2	6001
EGLN1	7265
CAPN9	2593
COG2	10938
ABCB10	4256
NTPCR	15854
TAF5L	6412
GLUL	9032
STX6	6477
RGS8	6685
RNASEL	6125
DHX9	5645
KIAA1614	10195
CEP350	14301
NPL	4975
FAM129A	8372
PIGC	5225
LAMC1	8406
RC3H1	11508
GPR55	4130
SP110	6865
MRPL44	1748
CHRND	3132
PAX3	7939
DOCK10	11265
TTLL4	7685
USP37	9290
HTR2B	2246
ITM2C	2611
SLC19A3	7738
SERPINE2	8891
DNAJB2	5886
WNT10A	3412
TMBIM1	5098
CYP27A1	2983
EIF4E2	7177
ARMC9	9661
CAB39	5360
COX5B	1441
REV1	7769
TSGA10	7375
MFSD9	4367
TMEM127	6367
EDAR	4426
TGFBRAP1	6005
GCC2	13282
MRPS9	1915
GPR45	1307
C2orf49	4768
ANKRD36	9479
EPC2	5582
ARHGEF4	10611
ISCU	4439
ALDH1L2	8507
STAB2	9288
USP44	5386
SCYL2	7481
CKAP4	3638
PLXNC1	9887
APPL2	5124
PWP1	2876
DRAM1	4180
WASHC4	7698
SLC41A2	5151
VILL	6476
FLNB	13952
NEK3	4272
PCDH8	5150
VPS36	7293
RNASEH2B	26291
CKAP2	4547
CNMD	1628
TBC1D4	7977
THSD1	3705
BORA	3189
LRCH1	7307
SUCLA2	8928
RCBTB1	4534
MED4	2358
PHF11	4841
RPL13AP25	612
COG3	6016
LMO7	14367
SCEL	4205
ITM2B	10706
SPRY2	3038
NUDT15	2098
EDNRB	5607
RCBTB2	3545
LCP1	5061
SETDB2	6678
SCRN1	6046
C7orf25	3248
TNS3	11797
SPDYE1	2649
CHST12	16143
IGF2BP3	8511
GPNMB	6040
RAPGEF5	10245
RAC1	3114
KDELR2	3990
NUPL2	4366
IL6	2069
ZDHHC4	3557
AOAH	3510
BZW2	3662
DGKB	9491
TBRG4	5803
DDX56	4068
HUS1	4103
NACAD	4917
C7orf69	808
DBNL	12587
CCM2	8196
MYO1G	8727
TTYH3	6129
MMD2	2466
CIDEB	3198
AL355922.1	337
TTC5	9705
NKX2-8	1261
NKX2-1	3165
ZFHX2	10128
MTHFS	1633
ADAMTS7	7730
ABHD17C	3627
IREB2	10806
ALPK3	10940
TM6SF1	2661
CIB2	2146
CALCOCO2	8333
RSAD1	4198
NMT1	6669
MYCBPAP	6515
SRSF1	3340
VEZF1	4913
CHAD	1802
TACO1	2315
TEX2	9094
DCAF7	6575
GH2	1147
CSH1	1660
LIMD2	4745
BRIP1	7991
KAT7	11749
RTP4	1554
ACTL6A	3675
NDUFB5	5871
MRPL47	1370
TRA2B	11769
SCN2A	23695
TBR1	9600
MARCH7	6288
ERMN	4393
GALNT5	6818
SCN7A	9088
TANK	5579
BLK	5077
GATA4	4443
SKIL	7782
EPRS	5450
HLX	5660
VPS45	6637
IL10	2155
KCTD3	4929
RPS6KC1	6190
CBWD2	8396
IL36G	1380
IL1RN	3256
IL36A	888
IL36RN	3299
IL36B	1869
IL1F10	1597
CFC1	1669
SMPD4	7375
WDR33	14580
CCDC115	3782
SAP130	4373
BIN1	6929
IMP4	3861
HS6ST1	4683
UGGT1	11349
GYPC	3812
STAM	3246
GAD2	6248
ABI1	4218
YME1L1	7335
DNAJC1	2501
NIPSNAP3A	2585
LRRC8A	5230
CDK9	3000
TXN	1142
ODF2	6393
ECPAS	8449
TOR1B	2911
C9orf78	5099
SMC2	6468
KLF4	3659
TOR1A	3766
RALGPS1	10507
FAM129B	4629
OR1J1	969
OR13C9	957
ST6GALNAC4	2630
TMOD1	3708
DAB2IP	9127
STXBP1	9373
SLC2A8	3928
ANGPTL2	3889
CDK5RAP2	10080
ZFP37	6354
SLC31A2	2504
SLC31A1	5127
TLR4	13272
ZNF189	3433
ALDOB	3935
STX17	4740
PRPF4	3613
FPGS	3931
USP20	5521
BAAT	3389
KIF12	3036
ATP6V1G1	1305
TEX10	7261
GARNL3	9695
MRPL50	3332
DPM2	3133
WDR38	1387
TSTD2	5875
GABBR2	7632
HEMGN	2394
PSMB7	1787
NR5A1	3422
TRMO	4203
RABEPK	3401
GOLGA1	6019
XPA	1833
NCBP1	5548
ANP32B	1850
OR1L4	936
PDCL	3147
RPL35	1535
CTSV	4700
LMX1B	5830
ARPC5L	3610
ENPP2	6729
DSCC1	2603
DERL1	7081
MYC	3001
NOV	2673
IL33	3253
DMAC1	3000
RANBP6	4583
POLR1E	2512
PLAA	4825
IL11RA	4271
UBAP2	10620
APTX	3789
RNF38	6138
TLN1	10076
CCL21	924
SIT1	1327
IFNA21	1024
DMRT1	3253
DNAJB5	5891
SPAG8	2722
DCTN3	3740
CD72	3386
TMEM8B	16165
GRHPR	7226
ALDH1B1	3155
HINT2	2395
ARHGEF39	6496
IGFBPL1	1093
DENND4C	8745
RPS6	2714
CNPY3	1712
FOXP4	6170
PPIL1	1810
KLC4	6421
KIF13A	11126
ZSCAN9	3705
PIM1	2977
GMPR	2232
CMTR1	5274
TFAP2A	8274
SLC22A7	3527
YIPF3	3053
TMEM14B	4815
TMEM63B	4425
FRS3	2858
TJAP1	6741
CAPN11	3549
TINAG	2155
HCRTR2	1964
KIAA0319	7172
IRF4	5898
SLC22A23	8898
TUBB2A	1727
LRRC1	4897
GCM1	2765
FOXF2	2451
BPHL	5780
RIPK1	4231
TUBB2B	2194
UQCC2	4689
HMGA1	2327
TCF19	3538
FLOT1	3186
IER3	1356
MDC1	8064
PGBD1	3100
ATAT1	4035
TPMT	3181
CLPS	601
RNF144B	5175
NRM	2045
MTCH1	3126
VARS2	8448
TAF8	9286
FAM8A1	4677
C6orf52	884
FGFBP1	1359
FGFBP2	1250
CPEB2	7177
FHDC1	6593
TLR2	5217
MGARP	1339
TTC29	3332
MYO7A	10147
FCHSD2	5188
ARRB1	5828
SLCO2B1	10351
THAP12	7727
ANKRD42	6724
IL18BP	4323
NUMA1	15224
CCDC90B	6561
SYTL2	11258
RAB30	11832
CREBZF	5587
LRRC32	4459
PRCP	12798
NARS2	3153
RNF121	3567
MRPL15	1191
PI15	7159
TTPA	2389
GGH	3130
SLCO5A1	9992
SULF1	9404
TGS1	3869
SDCBP	4778
NEK1	8308
DDX60	6750
NXPE4	2163
SORL1	19449
TMPRSS4	9948
BUD13	2196
TRPC6	5537
MMP7	2323
MMP20	2551
MMP27	1913
CFAP300	2647
DCUN1D5	1700
YAP1	6296
TRIM29	10218
SLC37A4	6186
BTG4	1801
POU2F3	6645
RDX	8528
PPP2R1B	6720
FDX1	3206
C11orf1	3831
FXYD6	5137
ARHGAP20	7125
FXYD2	5595
MMP13	2834
TMPRSS13	5367
CASP1	3698
CASP5	1592
ALKBH8	4506
MAP2K5	5031
UNC13C	14440
SQOR	3088
CTDSPL2	9665
SLTM	8157
THBS1	9158
MAPKBP1	10357
NUSAP1	2875
NDUFAF1	1790
KIF23	6576
AC027088.1	1117
ITGA11	10864
KNL1	10250
HAUS2	4323
RTF1	5770
PARP6	7696
RPLP1	3271
PAQR5	6224
LRRC49	9991
TUBGCP4	11171
RMDN3	5114
ITPKA	2092
UACA	11031
SMAD6	8563
PLCB2	7350
TMEM62	4810
PAK6	6457
ADAM10	16168
DUOX1	8784
SLC28A2	5192
STRA6	7690
CYP19A1	8437
ZNF280D	12113
SEMA6D	8557
BCL2L10	1319
RSL24D1	3009
SPTBN5	12338
GCOM1	10302
GCHFR	1531
BCAR3	6866
TTLL7	10543
FNBP1L	5798
KYAT3	2306
GTF2B	2225
BRDT	4334
RABGGTB	5913
IFI44L	10240
GIPC2	3973
ARHGAP29	15524
IFI44	2038
SLC44A5	6299
RPL7P9	747
CLCA2	4496
DNASE2B	1476
DBT	11303
RTCA	3037
IFT172	8401
SELENOI	8552
CGREF1	4039
HADHB	4280
KHK	3060
ADCY3	6058
PPM1B	7103
PNPT1	5134
DYNC2LI1	4618
LHCGR	4999
THUMPD2	3823
CYP1B1	6014
SULT6B1	1325
RAB1A	3312
ACTR2	4347
PREB	3221
SLC5A6	5606
ABCG5	3720
PREPL	8153
SLC3A1	6541
EMILIN1	3958
FBXO11	7074
SIX3	2523
ATRAID	2019
CENPO	5518
LRPPRC	9760
TRIM54	2764
DTNB	7146
ACTR1A	4654
CYP2C9	3358
MFSD13A	3526
CYP2C8	2571
MYOF	8473
LOXL4	3653
STAMBPL1	6323
CH25H	1686
LBX1	2900
ATAD1	5067
BTBD16	2406
KIF11	4860
CUZD1	3464
TACC2	18844
DUSP5	2615
CALHM2	3108
ARL3	3844
CEP55	3271
KIF20B	6851
ENTPD1	6975
EXOC6	6193
PLCE1	12930
RBP4	1449
DBR1	3160
DNAJC13	9606
GPR87	1698
ANXA7	2862
FAM149B1	7473
ASCC1	5586
PLA2G12B	1128
ZNF365	5368
OIT3	2365
ADAMTS14	5269
RPS24	7857
TET1	9288
DNA2	4867
MYPN	7060
AOX1	5556
ATIC	3928
SMARCAL1	5092
BARD1	6067
STAT4	4785
MSTN	2822
CARF	8636
ASNSD1	2504
METTL5	2865
SSB	5113
NAB1	4887
CDK15	6141
PPIG	7368
FASTKD1	4451
MDH1B	3110
HECW2	23683
IDH1	4721
OLA1	6100
CIR1	3181
ITPRID2	9582
CHRNA1	4855
FAM117B	5986
WDR12	9098
ABI2	23331
ITGAV	8211
SLC40A1	4330
SLC35A5	4853
DIRC2	3596
SENP7	6396
GUCA1C	1180
CCDC54	1444
COX17	2172
PARP9	8938
MNS1	2504
USP8	20639
SECISBP2L	8699
TMOD3	10632
SPPL2A	8144
GLCE	6630
SHF	4894
APH1B	5494
INTS14	4210
CILP	5695
PARP16	3715
PPCDC	3781
HCN4	7228
SEMA7A	3800
UBL7	1885
ARHGAP24	7908
FAM13A	13215
HERC3	6981
HERC6	5793
HERC5	4766
PCDH10	10161
NDST4	3719
ZGRF1	9103
AP1AR	3444
COPS4	3566
HNRNPD	6981
PRKG2	5116
RASGEF1B	10183
SEC31A	9145
FGF5	5998
GPAT3	3468
IL21	3295
FGF2	6775
BBS7	4829
KIAA1109	20470
BMPR1B	6312
RAP1GDS1	5424
LARP1B	9498
MMRN1	5510
PDE5A	9775
PRDM5	9517
TRPC3	4358
NAAA	4459
NUP54	4062
CXCL9	2740
BMP2K	9938
G3BP2	7183
SEPT11	9787
FRAS1	18960
SCARB2	19341
CCNG2	7471
CNOT6L	9367
USO1	4588
CDKL2	3781
SHROOM3	13958
ANXA3	5123
PPA2	4654
CENPE	9444
GSTCD	6295
INTS12	3897
ENPEP	7802
CASP6	1943
LEF1	5361
HADH	12086
EGF	6127
PAPSS1	3478
SEC24B	5219
C4orf17	3261
PPP3CA	5213
SLC39A8	6480
MTTP	5398
FBN2	13196
MAPK8IP3	10285
RGS3	13793
GUCD1	4529
TTLL8	2707
RNF185	3447
SHISAL1	6751
PARVG	8656
B4GALNT3	6867
PDE6H	747
ERP27	2426
ETV6	7075
GABARAPL1	4086
KIF21A	10117
CPNE8	5178
YARS2	2152
FGD4	10629
ALG10	4389
PIK3C2G	5925
SINHCAF	5748
PLCZ1	3431
AEBP2	6572
SLCO1C1	4860
ETFBKMT	6868
ETNK1	8191
ZCRB1	2446
TMEM117	3440
PRICKLE1	8247
C1RL	5014
NDUFA9	10391
CLSTN3	6902
KLRG1	2598
VAMP1	3580
TAPBPL	3188
CD27	1410
RBP5	1369
PEX5	5488
PIANP	3266
SLC38A4	4145
AMIGO2	3956
SCAF11	14035
COL2A1	6664
PPFIA2	8573
ANP32D	960
LLPH	7993
RPL14P1	645
LRIG3	5893
MARCH9	4005
INHBE	3015
GLIPR1	6273
TPH2	6929
PHLDA1	8069
TMEM19	6488
LGR5	5251
PTPRQ	12477
DUSP6	4632
POC1B	8746
TMTC3	7327
LUM	3008
KERA	2162
SNRPF	3043
AMDHD1	2686
NEDD1	4463
SYCP3	3829
ASCL1	2472
GAS2L3	6799
TMEM132B	15703
SLC15A4	5496
TDG	4903
RITA1	2309
SDSL	2216
MMAB	6290
GLTP	2696
GIT2	13542
TCHP	9054
FAM222A	3722
FOXN4	3471
NUP58	10422
MTMR6	5779
SLC46A3	3776
SLC7A1	7692
PDX1	2501
LNX2	4692
SUOX	5008
CCDC65	2373
SLC39A5	2903
TARBP2	4090
RDH16	3464
DHH	4701
ACVRL1	5040
GPR84	2043
NPFF	592
NABP2	2218
N4BP2L1	6053
CELA1	952
SMARCC2	8555
BRCA2	12273
KANSL2	3386
CERS5	6749
MAP3K12	7971
ITGB7	4481
GALNT6	7347
CSAD	4390
LMBR1L	6047
C12orf10	2509
ESYT1	5493
TMBIM6	6186
ANKRD52	8820
KRT71	2265
ZNF740	9063
SMIM2	824
WDFY2	16197
HNRNPA1L2	1372
LPAR6	4348
ESD	3401
RB1	6452
SBNO1	11124
MORN3	3856
SETD1B	8314
VPS33A	7493
VPS37B	5953
RHOF	6181
DENR	3576
DIAPH3	7442
SLAIN1	4133
RBM26	10122
SRRM4	8851
METTL21C	1088
MBNL2	4908
RNF113B	1376
ZIC5	4639
ABHD13	5338
RAB20	1518
GRTP1	2916
CUL4A	7869
TTC6	8361
SSTR1	4295
CDH24	3748
REM2	2305
CBLN3	2562
TSSK4	1924
NOVA1	10046
FITM1	1355
MDGA2	7753
TMX1	4499
FRMD6	9416
PELI2	6278
RTN1	6209
ARMH4	7565
SYT16	15234
SLC38A6	5147
NAA30	7653
ADAM21	2658
RDH12	2356
DCAF5	8295
RAB15	5015
WDR89	3209
ESR2	9337
KCNH5	12320
STON2	7812
EFCAB11	8302
GPR65	4522
PTGR2	8072
JDP2	6235
AK7	5001
FAM181A	2202
SLC24A4	14412
FBLN5	4973
SERPINA10	5472
CLBA1	5225
WARS	6358
SLC25A47	1799
WDR20	7328
NIPA2	3505
SLC12A6	10056
DUOXA1	3721
MFAP1	2373
TCF12	9446
SORD	6159
SERF2	7347
ZSCAN29	6634
DUOXA2	2554
DUOX2	9834
LYSMD2	2074
SLC27A2	2802
FGF7	6657
HDC	3956
GCNT3	6475
BNIP2	7969
GTF2A2	3204
SRP14	2005
BAHD1	5196
DISP2	12754
CDAN1	5448
TLE3	12634
ANP32A	7544
COMMD4	6779
UBE2Q2	3852
PSTPIP1	4468
ETFA	5031
BCL2A1	1089
HMG20A	6403
SCAPER	11610
TSPAN3	8506
WDR61	7279
NCOA2	10026
NEIL1	6938
MAN2C1	9142
DNAJA4	6591
TLNRD1	4845
TPM1	12876
IGF1R	13941
ARRDC4	4072
PIF1	4656
USP3	7764
CYP11A1	3491
BBS4	4149
PML	12657
CYP1A1	3435
ADAMTS17	8242
LINS1	7790
ULK3	3516
GOLGA6D	3455
PCSK6	13239
CCDC33	7067
CELF6	3588
SCAMP2	5000
CYP1A2	2728
LMAN1L	4108
HAPLN3	3524
RHCG	2607
POLG	5980
RLBP1	1985
FANCI	7766
ABHD2	10345
WDR93	4068
TICRR	8402
NTRK3	26750
DET1	6853
MFGE8	6837
ZNF710	4936
UNC45A	7498
ST8SIA2	5903
MCTP2	12978
FURIN	4728
IQGAP1	11535
CRTC3	10814
EFL1	4740
SH3GL3	3363
SEC11A	5748
SEPT12	2100
GLYR1	5470
PMM2	7645
SLC5A2	4468
ITGAX	7074
TGFB1I1	5403
C16orf58	3630
ARMC5	5545
PARN	4382
FTO	21379
UQCRC2	5217
CDR2	3948
IGSF6	3532
ARHGAP17	9879
MYLK3	9522
ABCC12	8699
NKD1	17425
DHX38	6361
TXNL4B	3170
MARVELD3	6446
CHST4	2669
ZFHX3	22594
CLEC18B	3143
CPNE2	7781
NLRC5	12386
KATNB1	4591
KIFC3	9600
ADAMTS18	6678
NUDT7	1638
GCSH	3677
CMTM3	3163
CMTM2	1151
CDH11	13381
NOL3	2992
MAP1LC3B	5313
MBTPS1	10238
CDH13	11187
ZCCHC14	7390
TLDC1	8159
ADAD2	4111
OSGIN1	3460
IRF8	5162
RHOT2	5174
RPL3L	2758
ZSCAN32	4013
RPS2	2413
NDUFB10	1070
PDPK1	10926
TIGD7	4197
DEF8	6565
TCF25	7967
GALNS	8402
GAS8	5615
MED9	5998
NCOR1	15404
CDRT15P1	564
COPS3	2788
GID4	5210
ZNF287	3566
MYOCD	8875
KSR1	12178
UTP4	5681
RANBP10	6460
CTRL	2715
DPEP3	2018
GFOD2	8674
NOB1	2119
PRPSAP2	4734
UNC45B	5679
PCTP	5880
OR4D1	4927
TOM1L1	7275
KIF2B	2313
C17orf80	4663
TOB1	2521
VPS53	20899
SPATA22	2860
SGSM2	9771
NPEPPS	11514
SKAP1	2648
LRRC46	2820
SCRN2	3043
SSH2	12696
RHBDL3	5404
SPACA3	1230
ARSG	6587
ABCA8	11243
G6PC3	4551
CLTC	11836
C17orf64	1184
BCAS3	14101
PTRH2	4740
SS18	6144
TAF4B	5395
AFG3L2	6624
PRELID3A	2643
IMPA2	3825
GNAL	8445
SLC39A6	3682
RPRD1A	8442
C18orf21	2158
GALNT1	5126
ASXL3	13619
ADCYAP1	3805
MEP1B	2583
SLC25A52	1319
GAREM1	7568
ESCO1	5288
OSBPL1A	8030
GATA6	3945
GREB1L	10572
RMC1	3090
PELP1	6577
NPC1	10102
SLC14A1	7182
ARRB2	4372
SLC13A5	9020
ZMYND15	3303
WRAP53	5087
MINK1	7817
SAT2	1643
ASGR1	3748
PIK3R5	7506
TP53	5688
CCDC40	9961
ARHGDIA	2903
TMC6	8669
SLC16A3	8995
CARD14	8366
TTYH2	5375
RAB40B	6194
EIF4A3	4967
CSNK1D	11024
ANAPC11	4027
TBCD	13546
FN3KRP	2971
NARF	7962
RPTOR	10302
FOXK2	9991
TRIM65	3955
CBX8	4164
SECTM1	2961
RNF157	7805
CEP131	3966
ZNF750	3713
WDR45B	3542
CBX4	2880
RNF165	11419
DYM	7256
MAPK4	7601
ELAC1	3970
MBD1	6734
SMAD4	13123
TNFRSF11A	8999
ZCCHC2	10235
FBXO15	6245
CBLN2	5593
PMAIP1	2235
P3H4	3740
NT5C3B	2730
RETREG3	5145
ERBB2	10321
GRB7	3597
MIEN1	2292
PNMT	1457
ARL5C	3418
STAC2	3362
IGFBP4	2200
FKBP10	4273
